Release Date,Test Name,Time (ms),work_mem (bytes),Release Tag,Test Timestamp,Test Result,Release Tag Containing,Release Timestamp
2012-11-23,sort_text_x8,307429.718,33554432,REL9_3_0~944,2016-03-05T00:38:07,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_binary_x8,25371.061,33554432,REL9_3_0~944,2016-03-05T00:38:07,319891,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_t100_x8,4028.593,33554432,REL9_3_0~944,2016-03-05T00:38:07,13,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_t100_x8,3956.779,33554432,REL9_3_0~944,2016-03-05T00:38:07,13,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_t100_x8,3956.669,33554432,REL9_3_0~944,2016-03-05T00:38:07,13,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8,784.98,33554432,REL9_3_0~944,2016-03-05T00:38:07,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8,785.027,33554432,REL9_3_0~944,2016-03-05T00:38:07,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8,784.728,33554432,REL9_3_0~944,2016-03-05T00:56:22,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8,784.825,33554432,REL9_3_0~944,2016-03-05T00:56:22,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8,784.84,33554432,REL9_3_0~944,2016-03-05T00:56:22,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8,784.598,33554432,REL9_3_0~944,2016-03-05T00:56:22,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_text_x8,307648.8,33554432,REL9_3_0~944,2016-03-05T00:56:22,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_binary_x8,25383.941,33554432,REL9_3_0~944,2016-03-05T00:56:22,319891,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_integer_x8,10325.206,33554432,REL9_3_0~944,2016-03-05T00:56:22,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_float_x8,14146.175,33554432,REL9_3_0~944,2016-03-05T00:56:22,228306,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_text_x8,307342.851,33554432,REL9_3_0~944,2016-03-05T00:56:22,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_binary_x8,25422.464,33554432,REL9_3_0~944,2016-03-05T00:56:22,319891,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_integer_x8,10377.045,33554432,REL9_3_0~944,2016-03-05T00:56:22,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_float_x8,14088.767,33554432,REL9_3_0~944,2016-03-05T00:56:22,228306,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_integer_x8,10342.572,33554432,REL9_3_0~944,2016-03-05T00:56:22,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_float_x8,14030.524,33554432,REL9_3_0~944,2016-03-05T00:56:22,228306,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_text_x8,307698.483,33554432,REL9_3_0~944,2016-03-05T00:56:22,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_binary_x8,26383.506,33554432,REL9_3_0~944,2016-03-05T00:56:22,319891,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_t100_x8,3958.052,33554432,REL9_3_0~944,2016-03-05T00:56:22,13,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_t100_x8,3957.246,33554432,REL9_3_0~944,2016-03-05T00:56:22,13,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_t100_x8,3957.585,33554432,REL9_3_0~944,2016-03-05T00:56:22,13,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8,784.357,33554432,REL9_3_0~944,2016-03-05T00:56:22,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8,784.325,33554432,REL9_3_0~944,2016-03-05T00:56:22,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8_bigmem,785.577,8388608000,REL9_3_0~944,2016-03-06T17:15:24,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_text_x8_bigmem,184941.348,8388608000,REL9_3_0~944,2016-03-06T17:15:24,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_text_x8_bigmem,184931.723,8388608000,REL9_3_0~944,2016-03-06T17:15:24,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_text_x8_bigmem,184932.772,8388608000,REL9_3_0~944,2016-03-06T17:15:24,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8_lowmem,786.45,33554432,REL9_3_0~944,2016-03-08T11:24:36,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,seqscan_x8_lowmem,786.176,33554432,REL9_3_0~944,2016-03-08T11:24:36,11885296,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_text_x8_lowmem,307706.833,33554432,REL9_3_0~944,2016-03-08T11:24:36,1485662,REL9_3_0~944,2012-11-23T21:24:24
2012-11-23,sort_text_x8_lowmem,307766.372,33554432,REL9_3_0~944,2016-03-08T11:24:36,1485662,REL9_3_0~944,2012-11-23T21:24:24
2013-01-02,seqscan_x8,774.951,33554432,REL9_3_0~789,2016-03-05T08:17:34,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,775.041,33554432,REL9_3_0~789,2016-03-05T08:17:34,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,774.873,33554432,REL9_3_0~789,2016-03-05T08:17:34,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,774.842,33554432,REL9_3_0~789,2016-03-05T08:17:34,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_text_x8,306999.551,33554432,REL9_3_0~789,2016-03-05T08:17:34,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_binary_x8,25304.935,33554432,REL9_3_0~789,2016-03-05T08:17:34,319891,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_integer_x8,10257.15,33554432,REL9_3_0~789,2016-03-05T08:17:34,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_float_x8,13908.726,33554432,REL9_3_0~789,2016-03-05T08:17:34,228306,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_text_x8,306958.171,33554432,REL9_3_0~789,2016-03-05T08:17:34,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_binary_x8,25383.249,33554432,REL9_3_0~789,2016-03-05T08:17:34,319891,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_integer_x8,10259.537,33554432,REL9_3_0~789,2016-03-05T08:17:34,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_float_x8,13971.062,33554432,REL9_3_0~789,2016-03-05T08:17:34,228306,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_integer_x8,10322.397,33554432,REL9_3_0~789,2016-03-05T08:17:34,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_float_x8,13980.106,33554432,REL9_3_0~789,2016-03-05T08:17:34,228306,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_text_x8,307140.505,33554432,REL9_3_0~789,2016-03-05T08:17:34,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_binary_x8,26322.848,33554432,REL9_3_0~789,2016-03-05T08:17:34,319891,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_t100_x8,3954.191,33554432,REL9_3_0~789,2016-03-05T08:17:34,13,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_t100_x8,3954.135,33554432,REL9_3_0~789,2016-03-05T08:17:34,13,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_t100_x8,3953.749,33554432,REL9_3_0~789,2016-03-05T08:17:34,13,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,774.577,33554432,REL9_3_0~789,2016-03-05T08:17:34,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,774.517,33554432,REL9_3_0~789,2016-03-05T08:17:34,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,774.441,33554432,REL9_3_0~789,2016-03-05T08:35:49,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,774.262,33554432,REL9_3_0~789,2016-03-05T08:35:49,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,774.356,33554432,REL9_3_0~789,2016-03-05T08:35:49,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,774.072,33554432,REL9_3_0~789,2016-03-05T08:35:49,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_text_x8,307022.581,33554432,REL9_3_0~789,2016-03-05T08:35:49,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_binary_x8,25434.743,33554432,REL9_3_0~789,2016-03-05T08:35:49,319891,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_integer_x8,10281.392,33554432,REL9_3_0~789,2016-03-05T08:35:49,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_float_x8,13934.793,33554432,REL9_3_0~789,2016-03-05T08:35:49,228306,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_text_x8,307063.414,33554432,REL9_3_0~789,2016-03-05T08:35:49,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_binary_x8,25660.993,33554432,REL9_3_0~789,2016-03-05T08:35:49,319891,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_integer_x8,10366.931,33554432,REL9_3_0~789,2016-03-05T08:35:49,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_float_x8,14004.106,33554432,REL9_3_0~789,2016-03-05T08:35:49,228306,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_integer_x8,10231.123,33554432,REL9_3_0~789,2016-03-05T08:35:49,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_float_x8,13913.03,33554432,REL9_3_0~789,2016-03-05T08:35:49,228306,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_text_x8,307425.371,33554432,REL9_3_0~789,2016-03-05T08:35:49,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_binary_x8,25601.594,33554432,REL9_3_0~789,2016-03-05T08:35:49,319891,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_t100_x8,3954.433,33554432,REL9_3_0~789,2016-03-05T08:35:49,13,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_t100_x8,3953.946,33554432,REL9_3_0~789,2016-03-05T08:35:49,13,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_t100_x8,3953.541,33554432,REL9_3_0~789,2016-03-05T08:35:49,13,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,773.757,33554432,REL9_3_0~789,2016-03-05T08:35:49,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8,773.564,33554432,REL9_3_0~789,2016-03-05T08:35:49,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,seqscan_x8_bigmem,775.083,8388608000,REL9_3_0~789,2016-03-07T02:59:32,11885296,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_text_x8_bigmem,184688.276,8388608000,REL9_3_0~789,2016-03-07T02:59:32,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_text_x8_bigmem,184687.556,8388608000,REL9_3_0~789,2016-03-07T02:59:32,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-02,sort_text_x8_bigmem,184674.604,8388608000,REL9_3_0~789,2016-03-07T02:59:32,1485662,REL9_3_0~789,2013-01-02T17:39:11
2013-01-17,seqscan_x8,777.17,33554432,REL9_3_0~735,2016-03-03T04:31:17,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,777.252,33554432,REL9_3_0~735,2016-03-03T04:31:17,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,777.034,33554432,REL9_3_0~735,2016-03-03T04:31:17,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,777.132,33554432,REL9_3_0~735,2016-03-03T04:31:17,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8,313425.946,33554432,REL9_3_0~735,2016-03-03T04:31:17,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_binary_x8,26109.752,33554432,REL9_3_0~735,2016-03-03T04:31:17,319891,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_integer_x8,10135.649,33554432,REL9_3_0~735,2016-03-03T04:31:17,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_float_x8,13670.293,33554432,REL9_3_0~735,2016-03-03T04:31:17,228306,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8,314005.585,33554432,REL9_3_0~735,2016-03-03T04:31:17,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_binary_x8,26162.957,33554432,REL9_3_0~735,2016-03-03T04:31:17,319891,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_integer_x8,10247.922,33554432,REL9_3_0~735,2016-03-03T04:31:17,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_float_x8,13791.409,33554432,REL9_3_0~735,2016-03-03T04:31:17,228306,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_integer_x8,10288.771,33554432,REL9_3_0~735,2016-03-03T04:31:17,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_float_x8,13825.655,33554432,REL9_3_0~735,2016-03-03T04:31:17,228306,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8,313474.826,33554432,REL9_3_0~735,2016-03-03T04:31:17,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_binary_x8,26219.985,33554432,REL9_3_0~735,2016-03-03T04:31:17,319891,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_t100_x8,3907.476,33554432,REL9_3_0~735,2016-03-03T04:31:17,13,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_t100_x8,3907.551,33554432,REL9_3_0~735,2016-03-03T04:31:17,13,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_t100_x8,3907.45,33554432,REL9_3_0~735,2016-03-03T04:31:17,13,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,772.626,33554432,REL9_3_0~735,2016-03-03T04:31:17,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,772.641,33554432,REL9_3_0~735,2016-03-03T04:31:17,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,776.471,33554432,REL9_3_0~735,2016-03-03T04:49:52,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,776.406,33554432,REL9_3_0~735,2016-03-03T04:49:52,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,776.641,33554432,REL9_3_0~735,2016-03-03T04:49:52,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,776.312,33554432,REL9_3_0~735,2016-03-03T04:49:52,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8,313679.933,33554432,REL9_3_0~735,2016-03-03T04:49:52,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_binary_x8,26306.813,33554432,REL9_3_0~735,2016-03-03T04:49:52,319891,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_integer_x8,10107.432,33554432,REL9_3_0~735,2016-03-03T04:49:52,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_float_x8,13696.185,33554432,REL9_3_0~735,2016-03-03T04:49:52,228306,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8,312706.631,33554432,REL9_3_0~735,2016-03-03T04:49:52,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_binary_x8,26202.478,33554432,REL9_3_0~735,2016-03-03T04:49:52,319891,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_integer_x8,10242.444,33554432,REL9_3_0~735,2016-03-03T04:49:52,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_float_x8,13737.893,33554432,REL9_3_0~735,2016-03-03T04:49:52,228306,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_integer_x8,10130.838,33554432,REL9_3_0~735,2016-03-03T04:49:52,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_float_x8,13695.851,33554432,REL9_3_0~735,2016-03-03T04:49:52,228306,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8,313596.398,33554432,REL9_3_0~735,2016-03-03T04:49:52,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_binary_x8,26208.209,33554432,REL9_3_0~735,2016-03-03T04:49:52,319891,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_t100_x8,3908.8,33554432,REL9_3_0~735,2016-03-03T04:49:52,13,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_t100_x8,3908.043,33554432,REL9_3_0~735,2016-03-03T04:49:52,13,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_t100_x8,3907.774,33554432,REL9_3_0~735,2016-03-03T04:49:52,13,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,772.17,33554432,REL9_3_0~735,2016-03-03T04:49:52,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8,771.889,33554432,REL9_3_0~735,2016-03-03T04:49:52,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8_bigmem,773.892,8388608000,REL9_3_0~735,2016-03-07T08:31:36,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8_bigmem,185520.098,8388608000,REL9_3_0~735,2016-03-07T08:31:36,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8_bigmem,185555.369,8388608000,REL9_3_0~735,2016-03-07T08:31:36,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8_bigmem,185564.776,8388608000,REL9_3_0~735,2016-03-07T08:31:36,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8_lowmem,825.399,33554432,REL9_3_0~735,2016-03-08T04:53:29,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,seqscan_x8_lowmem,817.964,33554432,REL9_3_0~735,2016-03-08T04:53:29,11885296,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8_lowmem,324349.306,33554432,REL9_3_0~735,2016-03-08T04:53:29,1485662,REL9_3_0~735,2013-01-17T18:12:14
2013-01-17,sort_text_x8_lowmem,325210.634,33554432,REL9_3_0~735,2016-03-08T04:53:29,1485662,REL9_3_0~735,2013-01-17T18:12:14
2008-02-12,seqscan_x8,739.038,33554432,REL8_3_23,2016-03-04T04:26:16,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,738.914,33554432,REL8_3_23,2016-03-04T04:26:16,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,739.046,33554432,REL8_3_23,2016-03-04T04:26:16,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,738.81,33554432,REL8_3_23,2016-03-04T04:26:16,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_text_x8,305909.715,33554432,REL8_3_23,2016-03-04T04:26:16,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_binary_x8,25232.834,33554432,REL8_3_23,2016-03-04T04:26:16,319891,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_integer_x8,11875.957,33554432,REL8_3_23,2016-03-04T04:26:16,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_float_x8,18966.607,33554432,REL8_3_23,2016-03-04T04:26:16,228306,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_text_x8,305928.729,33554432,REL8_3_23,2016-03-04T04:26:16,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_binary_x8,25174.435,33554432,REL8_3_23,2016-03-04T04:26:16,319891,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_integer_x8,11914.448,33554432,REL8_3_23,2016-03-04T04:26:16,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_float_x8,19029.034,33554432,REL8_3_23,2016-03-04T04:26:16,228306,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_integer_x8,11832.503,33554432,REL8_3_23,2016-03-04T04:26:16,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_float_x8,19013.735,33554432,REL8_3_23,2016-03-04T04:26:16,228306,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_text_x8,305888.12,33554432,REL8_3_23,2016-03-04T04:26:16,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_binary_x8,25226.536,33554432,REL8_3_23,2016-03-04T04:26:16,319891,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_t100_x8,3909.895,33554432,REL8_3_23,2016-03-04T04:26:16,13,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_t100_x8,3909.737,33554432,REL8_3_23,2016-03-04T04:26:16,13,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_t100_x8,3908.853,33554432,REL8_3_23,2016-03-04T04:26:16,13,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,738.42,33554432,REL8_3_23,2016-03-04T04:26:16,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,738.563,33554432,REL8_3_23,2016-03-04T04:26:16,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,739.268,33554432,REL8_3_23,2016-03-04T04:44:46,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,739.254,33554432,REL8_3_23,2016-03-04T04:44:46,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,739.258,33554432,REL8_3_23,2016-03-04T04:44:46,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,739.575,33554432,REL8_3_23,2016-03-04T04:44:46,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_text_x8,305464.158,33554432,REL8_3_23,2016-03-04T04:44:46,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_binary_x8,25234.757,33554432,REL8_3_23,2016-03-04T04:44:46,319891,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_integer_x8,11874.793,33554432,REL8_3_23,2016-03-04T04:44:46,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_float_x8,19036.723,33554432,REL8_3_23,2016-03-04T04:44:46,228306,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_text_x8,305774.489,33554432,REL8_3_23,2016-03-04T04:44:46,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_binary_x8,25183.799,33554432,REL8_3_23,2016-03-04T04:44:46,319891,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_integer_x8,11863.025,33554432,REL8_3_23,2016-03-04T04:44:46,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_float_x8,18986.55,33554432,REL8_3_23,2016-03-04T04:44:46,228306,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_integer_x8,12030.97,33554432,REL8_3_23,2016-03-04T04:44:46,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_float_x8,18940.701,33554432,REL8_3_23,2016-03-04T04:44:46,228306,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_text_x8,305783.587,33554432,REL8_3_23,2016-03-04T04:44:46,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_binary_x8,25365.317,33554432,REL8_3_23,2016-03-04T04:44:46,319891,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_t100_x8,3905.601,33554432,REL8_3_23,2016-03-04T04:44:46,13,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_t100_x8,3905.203,33554432,REL8_3_23,2016-03-04T04:44:46,13,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_t100_x8,3905.14,33554432,REL8_3_23,2016-03-04T04:44:46,13,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,738.031,33554432,REL8_3_23,2016-03-04T04:44:46,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8,737.975,33554432,REL8_3_23,2016-03-04T04:44:46,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,seqscan_x8_bigmem,739.291,8388608000,REL8_3_23,2016-03-06T22:54:32,11885296,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_text_x8_bigmem,184894.31,8388608000,REL8_3_23,2016-03-06T22:54:32,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_text_x8_bigmem,184847.316,8388608000,REL8_3_23,2016-03-06T22:54:32,1485662,REL8_3_23,2008-02-12T04:09:44
2008-02-12,sort_text_x8_bigmem,184849.698,8388608000,REL8_3_23,2016-03-06T22:54:32,1485662,REL8_3_23,2008-02-12T04:09:44
2013-02-13,seqscan_x8,790.875,33554432,REL9_3_0~589,2016-03-04T12:30:50,11885296,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,seqscan_x8,790.738,33554432,REL9_3_0~589,2016-03-04T12:30:50,11885296,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,seqscan_x8,790.913,33554432,REL9_3_0~589,2016-03-04T12:30:50,11885296,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,seqscan_x8,790.688,33554432,REL9_3_0~589,2016-03-04T12:30:50,11885296,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,sort_text_x8,312647.614,33554432,REL9_3_0~589,2016-03-04T12:30:50,1485662,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,sort_binary_x8,25773.144,33554432,REL9_3_0~589,2016-03-04T12:30:50,319891,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,sort_integer_x8,9897.521,33554432,REL9_3_0~589,2016-03-04T12:30:50,1485662,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,sort_float_x8,13625.651,33554432,REL9_3_0~589,2016-03-04T12:30:50,228306,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,sort_text_x8,312719.211,33554432,REL9_3_0~589,2016-03-04T12:30:50,1485662,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,sort_binary_x8,26006.662,33554432,REL9_3_0~589,2016-03-04T12:30:50,319891,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,sort_integer_x8,9931.864,33554432,REL9_3_0~589,2016-03-04T12:30:50,1485662,REL9_3_0~589,2013-02-13T21:20:01
2013-02-13,sort_float_x8,13593.211,33554432,REL9_3_0~589,2016-03-04T12:30:50,228306,REL9_3_0~589,2013-02-13T21:20:01
